954441.3336726238,822156.4755234547,237379.17779229826,23877.13779973599,20582.889845175112,5647.9859382078175
954441.3336726238,728963.1837804433,144934.0507512893,23877.13779973599,17750.82751952224,3255.827305950085
954441.3336726238,660126.5462788511,106867.18751819058,23877.13779973599,15964.020640920127,2288.628415155588
954441.3336726238,607526.5991073971,84421.71930961114,23877.13779973599,14061.626993849219,1787.6768616045504
954441.3336726238,564079.1869490863,67581.54462090424,23877.13779973599,12824.810295997986,1455.3472471167968
